Superfamily,Family,Subfamily,Tribe,Genus
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,RHODAFRA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,SPHECODINA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,SPHINGONAEPIOPSIS
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,TEMNORA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,TEMNORIPAIS
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,THERETRA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,XYLOPHANES
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,ZACRIA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Philampelini,EUMORPHA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Philampelini,TINOSTOMA
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Tribe unassigned,CEPHONODES
,,,,
Bombycoidea,Sphingidae,Macroglossinae,Tribe unassigned,NEOGURELCA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,ADHEMARIUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,AKBESIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,AMBULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,AMPLYPTERUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,BARBOURION
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,BATOCNEMA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,COMPSULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,ORECTA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,PROTAMBULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,TROGOLEGNUM
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,AFROCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,AFROSATASPES
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,AFROSPHINX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,AGNOSIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,AMORPHA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,ANAMBULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,ANDRIASA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CADIOUCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CALLAMBULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CERIDIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CHLOROCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CLANIDOPSIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,COEQUOSA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CRASPEDORTHA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CYPA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,CYPOIDES
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,DAPHNUSA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,DARGECLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,FALCATULA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,GRILLOTIUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,GYNOERYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,IMBER
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LANGIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LAOTHOE
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LEPTOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LEUCOPHLEBIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LIKOMA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,LOPHOSTETHUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,MALGASSOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,MARUMBA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,MICROCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,MIMAS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,MORWENNIUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NEOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NEOPOLYPTYCHUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,OPISTOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,OPLERCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PACHYSPHINX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PAONIAS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PARUM
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PHYLLOSPHINGIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PHYLLOXIPHIA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PIERRECLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PLATYSPHINX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,POLIODES
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,POLYPTYCHOIDES
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,POLYPTYCHUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PSEUDANDRIASA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PSEUDOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,PSEUDOPOLYPTYCHUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,RHADINOPASA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,RHODAMBULYX
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,RHODOPRASINA
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,RUFOCLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,SATASPES
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,SMERINTHULUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,SMERINTHUS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,Smerinthulus
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,VIRICLANIS
,,,,
Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,XENOSPHINGIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,ACHERONTIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,AGRIUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,CALLOSPHINGIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,COELONIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,MEGACORMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Acherontiini,SPHINX
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,AMPHIMOEA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,AMPHONYX
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,APOCALYPSIS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,CERATOMIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,COCYTIUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,DOLBA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,DOLBOGENE
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,DOVANIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,ELLENBECKIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,EURYGLOTTIS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,HOPLISTOPUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,IHLEGRAMMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,ISOPARCE
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,LAPARA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,LEUCOMONIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,LINTNERIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,LITOSPHINGIA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,LOMOCYMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,MACROPOLIANA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,MANDUCA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,MEGANOTON
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,MORCOCYTIUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,NANNOPARCE
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,NEOCOCYTIUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,NEOGENE
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,OLIGOGRAPHA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PANOGENA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PANTOPHAEA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PARATREA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,POLIANA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PRAEDORA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PSEUDOCOCYTIUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PSEUDODOLBINA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,PSILOGRAMMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,SAGENOSOMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,SPHINX
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,THAMNOECHA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingini,XANTHOPAN
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,COENOTES
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,DOLBINA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,HOPLIOCNEMA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,KENTROCHRYSALIS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,MONARDA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,PENTATEUCHA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,SPHINGULUS
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,SYNOECHA
,,,,
Bombycoidea,Sphingidae,Sphinginae,Sphingulini,TETRACHROA
,,,,
Bombycoidea,Sphingidae,Subfamily unassigned,NA,MIOCLANIS
,,,,
Bombycoidea,Sphingidae,Subfamily unassigned,NA,SPHINGIDITES
,,,,
Calliduloidea,Callidulidae,Callidulinae,NA,COMELLA
,,,,
Calliduloidea,Callidulidae,Callidulinae,NA,PTERODECTA
,,,,
Calliduloidea,Callidulidae,Callidulinae,NA,TETRAGONUS
,,,,
Calliduloidea,Callidulidae,Griveaudiinae,NA,GRIVEAUDIA
,,,,
Calliduloidea,Callidulidae,Pterothysaninae,NA,CALOSCHEMIA
,,,,
Calliduloidea,Callidulidae,Pterothysaninae,NA,PTEROTHYSANUS
,,,,
Calliduloidea,Callidulidae,Subfamily unassigned,NA,AGONIS
,,,,
Calliduloidea,Callidulidae,Subfamily unassigned,NA,CALLIDULA
,,,,
Calliduloidea,Callidulidae,Subfamily unassigned,NA,PETAVIA
,,,,
Choreutoidea,Choreutidae,Brenthiinae,NA,BRENTHIA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,ANTHOPHILA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,ASTERIVORA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,CALOREAS
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,CHOREUTIS
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,LITOBRENTHIA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,PEOTYLE
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,PROCHOREUTIS
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,RHOBONDA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,SAPTHA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,TEBENNA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,TELOSPHRANTIS
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,TORTYRA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,TRICHOCIRCA
,,,,
Choreutoidea,Choreutidae,Choreutinae,NA,ZODIA
,,,,
Choreutoidea,Milleriidae,NA,NA,MILLIERIA
,,,,
Choreutoidea,Milleriidae,NA,NA,NYX
,,,,
Choreutoidea,Milleriidae,NA,NA,PHORMOESTES
,,,,
Cossoidea,Brachodidae,Brachodinae,NA,EUTHORYBETA
,,,,
Cossoidea,Brachodidae,Brachodinae,NA,MISCERA
,,,,
Cossoidea,Brachodidae,Brachodinae,NA,SYNECHODES
,,,,
Cossoidea,Brachodidae,Phycodinae,NA,NIGILGIA
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,ATRACTOCEROS
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,ATYCHIA
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,HOPLOPHRACTIS
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,PALAMERNIS
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,PHYCODES
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,SAGALASSA
,,,,
Cossoidea,Brachodidae,Subfamily unassigned,NA,SISYROCTENIS
,,,,
Cossoidea,Castniidae,Castniinae,NA,AMAUTA
,,,,
Cossoidea,Castniidae,Castniinae,NA,ATHIS
,,,,
Cossoidea,Castniidae,Castniinae,NA,CASTNIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,CASTNIOMERA
,,,,
Cossoidea,Castniidae,Castniinae,NA,CERETES
,,,,
Cossoidea,Castniidae,Castniinae,NA,CORYBANTES
,,,,
Cossoidea,Castniidae,Castniinae,NA,DIVANA
,,,,
Cossoidea,Castniidae,Castniinae,NA,DUBOISVALIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,ENICOSPILA
,,,,
Cossoidea,Castniidae,Castniinae,NA,ERYTHROCASTNIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,EUPALAMIDES
,,,,
Cossoidea,Castniidae,Castniinae,NA,FESCHAERIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,FROSTETOLA
,,,,
Cossoidea,Castniidae,Castniinae,NA,GAZERA
,,,,
Cossoidea,Castniidae,Castniinae,NA,HAEMONIDES
,,,,
Cossoidea,Castniidae,Castniinae,NA,HISTA
,,,,
Cossoidea,Castniidae,Castniinae,NA,IMARA
,,,,
Cossoidea,Castniidae,Castniinae,NA,IRCILA
,,,,
Cossoidea,Castniidae,Castniinae,NA,LAPAEUMIDES
,,,,
Cossoidea,Castniidae,Castniinae,NA,MIROCASTNIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,NASCA
,,,,
Cossoidea,Castniidae,Castniinae,NA,NEOCASTNIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,PAYSANDISIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,PROMETHEUS
,,,,
Cossoidea,Castniidae,Castniinae,NA,SPILOPASTES
,,,,
Cossoidea,Castniidae,Castniinae,NA,SYNEMON
,,,,
Cossoidea,Castniidae,Castniinae,NA,SYNPALAMIDES
,,,,
Cossoidea,Castniidae,Castniinae,NA,TOSXAMPILA
,,,,
Cossoidea,Castniidae,Castniinae,NA,XANTHOCASTNIA
,,,,
Cossoidea,Castniidae,Castniinae,NA,YAGRA
,,,,
Cossoidea,Castniidae,Castniinae,NA,YPANEMA
,,,,
Cossoidea,Castniidae,Castniinae,NA,ZEGARA
,,,,
Cossoidea,Castniidae,Tascininae,NA,TASCINA
,,,,
Cossoidea,Cossidae,Catoptinae,NA,CATOPTA
,,,,
Cossoidea,Cossidae,Catoptinae,NA,CHIANGMAIANA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ACOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,AFRIKANETZ
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,AFROARABIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,AHOLCOCERUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ALCTEROGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ARCTIOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,BRACHYGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,BRACHYLIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CAMELLOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CHILECOMADIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CHINGIZID
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CHINOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,COMADIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CORYPHODEMA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,COSSODES
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,COSSULUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,COSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,CULAMA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,DERVISHIYA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,DYSPESSACOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,EOGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,EREMOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,GOBIBATYR
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,GROENENDAELIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,GUMILEVIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,HIRTOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,HOLLOWIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ISOCERAS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ISOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,KALIMANTANOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,KERZHNEROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,KOBOLDOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,KOTCHEVNIK
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,MACROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,MACROCYTTARA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,MAHOMMEDELLA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,MIROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,MORMOGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,NEUROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PARACOSSULUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PARACOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PARAHYPOPTA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PAROPTA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PATOPTOFORMIS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PLANCTOGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PRIONOXYSTUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,PYGMEOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,RAMBUASALAMA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,RETHONA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,RETICULOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ROEPKIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,RONALDOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,SEMITOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,SUNDACOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,SURCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,VARTIANIA
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,WILTSHIROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ZEUZEROCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Cossini,ZYGANISUS
,,,,
Cossoidea,Cossidae,Cossinae,Endagriini,DIEIDA
,,,,
Cossoidea,Cossidae,Cossinae,Endagriini,DYSPESSA
,,,,
Cossoidea,Cossidae,Cossinae,Endagriini,SEMAGYSTIA
,,,,
Cossoidea,Cossidae,Cossinae,Endagriini,STYGIOIDES
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,ASSEGAJ
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,BARCHANIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,CRYPTOHOLCOCERUS
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,DESERTICOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,FRANTSDANIELIA
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,HOLCOCERUS
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,PLYUSTCHIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,STRELTZOVIELLA
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,WITTOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Holcocerini,YAKUDZA
,,,,
Cossoidea,Cossidae,Cossinae,Zeuzerocossini,RONALDOCOSSUS
,,,,
Cossoidea,Cossidae,Cossinae,Zeuzerocossini,ZEUZEROCOSSUS
,,,,
Cossoidea,Cossidae,Cossulinae,NA,AUSTROCOSSUS
,,,,
Cossoidea,Cossidae,Cossulinae,NA,COSSULA
,,,,
Cossoidea,Cossidae,Hypoptinae,NA,ACOUSMATICUS
,,,,
Cossoidea,Cossidae,Hypoptinae,NA,GIVIRA
,,,,
Cossoidea,Cossidae,Hypoptinae,NA,HYPOPTA
,,,,
Cossoidea,Cossidae,Hypoptinae,NA,LANGSDORFIA
,,,,
Cossoidea,Cossidae,Mehariinae,NA,MEHARIA
,,,,
Cossoidea,Cossidae,Politzariellinae,NA,HOLCOCEROIDES
,,,,
Cossoidea,Cossidae,Politzariellinae,NA,POLITZARIELLA
,,,,
Cossoidea,Cossidae,Pseudocossinae,NA,PSEUDOCOSSUS
,,,,
Cossoidea,Cossidae,Stygiinae,Endagriini,DIEIDA
,,,,
Cossoidea,Cossidae,Stygiinae,Endagriini,DYSPESSA
,,,,
Cossoidea,Cossidae,Stygiinae,Endagriini,SEMAGYSTIA
,,,,
Cossoidea,Cossidae,Stygiinae,Endagriini,STYGIOIDES
,,,,
Cossoidea,Cossidae,Stygiinae,Stygiini,NEOSTYGIA
,,,,
Cossoidea,Cossidae,Stygiinae,Stygiini,STYGIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ACHTHINA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ACRITOCERA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ACYTTARA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ADELOPSYCHE
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ALLOCRYPTOBIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ALLOSTYLUS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ANASTOMOPHLEPS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ANDESIANA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,ARCHAEOSES
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,BREYERIANA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,CAROHAMILIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,CHARMOSES
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,CITHARALIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,COSTRIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,DEGIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,DIMORPHOCTENA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,DOLECTA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,EUGIVIRA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,EUSTHENICA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,GENUS UNKNOWN
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,GIVARBELA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,GURNETIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,HAMILCARA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,HEMILIPIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,IDIOSES
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,INGUROMORPHA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,LENTAGENA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,MEKLA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,MIACORA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,MORPHEIS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,NOMIMA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PHILIODORON
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PSEUDURGIS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PSYCHIDARBELA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PSYCHIDOCOSSUS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PSYCHOGENA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PTILOMACRA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,PUSEYIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,RAVIGIA
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,RHIZOCOSSUS
,,,,
Cossoidea,Cossidae,Subfamily unassigned,NA,SCHAUSIANIA
,,,,
